" "," "
Time,2023-06-01 21:53:28.907552001 +0100 BST m=+0.099789273
Toponame,./config/pi_nodes.csv
RequestFile,./config/sorted.csv
MemCap,1000.000
NodeNum,10
Beta,1.500
SlotNum,30
ReduFactor,10000.000
Token,local
Alpha,0.020
CommCostPara,1.000
Testbed,0
CpuFreq,3.000
" "," "
ID,funcType,commCost,runCost,instanCost,iscold,singlecost
176.00,2.00,0.46,9.54,0.00,0.00,10.00
177.00,2.00,0.00,9.54,52.98,1.00,62.52
178.00,2.00,0.00,9.54,52.98,1.00,62.52
179.00,2.00,0.00,9.54,52.98,1.00,62.52
180.00,2.00,0.00,9.54,52.98,1.00,62.52
181.00,2.00,0.00,9.54,52.98,1.00,62.52
182.00,2.00,0.00,9.54,52.98,1.00,62.52
8602.00,3.00,0.00,19.87,0.00,0.00,19.87
8603.00,3.00,1.50,19.87,0.00,0.00,21.37
8604.00,3.00,0.00,19.87,110.37,1.00,130.24
8605.00,3.00,0.00,19.87,110.37,1.00,130.24
8606.00,3.00,0.00,19.87,110.37,1.00,130.24
8607.00,3.00,0.00,19.87,110.37,1.00,130.24
8608.00,3.00,0.00,19.87,110.37,1.00,130.24
15702.00,4.00,0.00,5.51,0.00,0.00,5.51
15703.00,4.00,0.00,5.51,0.00,0.00,5.51
183.00,2.00,0.00,9.54,0.00,0.00,9.54
184.00,2.00,1.50,9.54,0.00,0.00,11.04
185.00,2.00,0.46,9.54,0.00,0.00,10.00
186.00,2.00,0.00,9.54,52.98,1.00,62.52
187.00,2.00,0.00,9.54,52.98,1.00,62.52
188.00,2.00,0.00,9.54,52.98,1.00,62.52
189.00,2.00,0.00,9.54,52.98,1.00,62.52
190.00,2.00,0.00,9.54,52.98,1.00,62.52
191.00,2.00,0.00,9.54,52.98,1.00,62.52
8609.00,3.00,0.00,19.87,0.00,0.00,19.87
8610.00,3.00,1.50,19.87,0.00,0.00,21.37
8611.00,3.00,0.00,19.87,110.37,1.00,130.24
8612.00,3.00,0.00,19.87,110.37,1.00,130.24
8613.00,3.00,0.00,19.87,110.37,1.00,130.24
8614.00,3.00,0.00,19.87,110.37,1.00,130.24
8615.00,3.00,0.00,19.87,110.37,1.00,130.24
15704.00,4.00,0.00,5.51,0.00,0.00,5.51
15705.00,4.00,0.47,5.51,0.00,0.00,5.97
15706.00,4.00,0.00,5.51,30.59,1.00,36.10
192.00,2.00,0.00,9.54,0.00,0.00,9.54
193.00,2.00,1.50,9.54,0.00,0.00,11.04
194.00,2.00,0.46,9.54,0.00,0.00,10.00
195.00,2.00,0.00,9.54,52.98,1.00,62.52
196.00,2.00,0.00,9.54,52.98,1.00,62.52
197.00,2.00,0.00,9.54,52.98,1.00,62.52
198.00,2.00,0.00,9.54,52.98,1.00,62.52
199.00,2.00,0.00,9.54,52.98,1.00,62.52
200.00,2.00,0.00,9.54,52.98,1.00,62.52
8616.00,3.00,0.00,19.87,0.00,0.00,19.87
8617.00,3.00,1.50,19.87,0.00,0.00,21.37
8618.00,3.00,0.00,19.87,110.37,1.00,130.24
8619.00,3.00,0.00,19.87,110.37,1.00,130.24
8620.00,3.00,0.00,19.87,110.37,1.00,130.24
8621.00,3.00,0.00,19.87,110.37,1.00,130.24
8622.00,3.00,0.00,19.87,110.37,1.00,130.24
15707.00,4.00,0.00,5.51,0.00,0.00,5.51
15708.00,4.00,0.47,5.51,0.00,0.00,5.97
15709.00,4.00,0.00,5.51,30.59,1.00,36.10
201.00,2.00,0.00,9.54,0.00,0.00,9.54
202.00,2.00,1.50,9.54,0.00,0.00,11.04
203.00,2.00,0.46,9.54,0.00,0.00,10.00
204.00,2.00,0.00,9.54,52.98,1.00,62.52
205.00,2.00,0.00,9.54,52.98,1.00,62.52
206.00,2.00,0.00,9.54,52.98,1.00,62.52
207.00,2.00,0.00,9.54,52.98,1.00,62.52
208.00,2.00,0.00,9.54,52.98,1.00,62.52
209.00,2.00,0.00,9.54,52.98,1.00,62.52
8623.00,3.00,0.00,19.87,0.00,0.00,19.87
8624.00,3.00,1.50,19.87,0.00,0.00,21.37
8625.00,3.00,0.00,19.87,110.37,1.00,130.24
8626.00,3.00,0.00,19.87,110.37,1.00,130.24
8627.00,3.00,0.00,19.87,110.37,1.00,130.24
8628.00,3.00,0.00,19.87,110.37,1.00,130.24
8629.00,3.00,0.00,19.87,110.37,1.00,130.24
15710.00,4.00,0.00,5.51,0.00,0.00,5.51
15711.00,4.00,0.47,5.51,0.00,0.00,5.97
15712.00,4.00,0.00,5.51,30.59,1.00,36.10
210.00,2.00,0.00,9.54,0.00,0.00,9.54
211.00,2.00,1.50,9.54,0.00,0.00,11.04
212.00,2.00,0.46,9.54,0.00,0.00,10.00
213.00,2.00,0.00,9.54,52.98,1.00,62.52
214.00,2.00,0.00,9.54,52.98,1.00,62.52
215.00,2.00,0.00,9.54,52.98,1.00,62.52
216.00,2.00,0.00,9.54,52.98,1.00,62.52
217.00,2.00,0.00,9.54,52.98,1.00,62.52
218.00,2.00,0.00,9.54,52.98,1.00,62.52
8630.00,3.00,0.00,19.87,0.00,0.00,19.87
8631.00,3.00,1.50,19.87,0.00,0.00,21.37
8632.00,3.00,0.00,19.87,110.37,1.00,130.24
8633.00,3.00,0.00,19.87,110.37,1.00,130.24
8634.00,3.00,0.00,19.87,110.37,1.00,130.24
8635.00,3.00,0.00,19.87,110.37,1.00,130.24
8636.00,3.00,0.00,19.87,110.37,1.00,130.24
15713.00,4.00,0.00,5.51,0.00,0.00,5.51
15714.00,4.00,0.47,5.51,0.00,0.00,5.97
15715.00,4.00,0.00,5.51,30.59,1.00,36.10
219.00,2.00,0.00,9.54,0.00,0.00,9.54
